,area,bed,bath,location,price
668,2000.0,6,6,Jakarta,80000000000
669,67.0,3,3,Jakarta,1477000000
670,65.0,3,2,Jakarta,1800000000
671,784.0,5,5,Jakarta,25000000000
672,88.0,3,2,Jakarta,1370000000
673,200.0,4,2,Jakarta,2900000000
674,90.0,3,3,Jakarta,1650000000
675,348.0,6,3,Jakarta,7500000000
676,100.0,2,1,Jakarta,2800000000
677,330.0,3,5,Jakarta,8000000000
678,200.0,4,3,Jakarta,3350000000
679,150.0,4,4,Jakarta,1700000000
680,100.0,3,3,Jakarta,975000000
681,90.0,4,4,Jakarta,1300000000
682,90.0,4,4,Jakarta,1300000000
683,90.0,4,4,Jakarta,1200000000
684,35.0,2,1,Jakarta,600000000
685,36.0,2,1,Jakarta,500000000
686,84.0,4,4,Jakarta,800000000
687,1500.0,6,5,Jakarta,53300000000
688,180.0,4,4,Jakarta,3500000000
689,150.0,3,3,Jakarta,1850000000
690,200.0,4,3,Jakarta,3800000000
691,350.0,6,5,Jakarta,6700000000
692,460.0,7,5,Jakarta,4900000000
693,144.0,4,4,Jakarta,2400000000
694,275.0,10,10,Jakarta,5500000000
695,33.0,3,2,Jakarta,500000000
696,500.0,4,3,Jakarta,12500000000
697,300.0,10,10,Jakarta,3200000000
698,400.0,5,4,Jakarta,4700000000
699,260.0,5,3,Jakarta,6250000000
700,60.0,3,3,Jakarta,1650000000
701,600.0,7,6,Jakarta,14000000000
702,38.0,2,1,Jakarta,565000000
703,290.0,5,5,Jakarta,4600000000
704,396.0,5,5,Jakarta,7500000000
705,73.0,3,1,Jakarta,1500000000
706,145.0,4,4,Jakarta,3475000000
707,150.0,4,3,Jakarta,1700000000
708,110.0,3,3,Jakarta,1825000000
709,140.0,4,4,Jakarta,1150000000
710,240.0,4,4,Jakarta,3500000000
711,170.0,4,4,Jakarta,2200000000
712,130.0,3,3,Jakarta,1400000000
713,77.0,3,2,Jakarta,900000000
714,110.0,3,2,Jakarta,1900000000
715,120.0,3,3,Jakarta,2200000000
716,167.0,4,3,Jakarta,5500000000
717,180.0,3,2,Jakarta,3600000000
718,440.0,6,5,Jakarta,30000000000
719,337.0,5,4,Jakarta,10200000000
720,160.0,3,3,Jakarta,4500000000
721,602.0,5,4,Jakarta,18000000000
722,200.0,4,3,Jakarta,3850000000
723,94.0,4,2,Jakarta,990000000
724,200.0,6,4,Jakarta,3850000000
725,145.0,3,2,Jakarta,2700000000
726,220.0,4,2,Jakarta,2400000000
727,43.0,2,2,Jakarta,456000000
728,464.0,8,2,Jakarta,45000000000
729,87.0,3,3,Jakarta,1909500000
730,148.0,5,3,Jakarta,4300000000
731,75.0,3,2,Jakarta,800000000
732,200.0,4,4,Jakarta,4800000000
733,74.0,3,3,Jakarta,1634932391
734,109.0,4,4,Jakarta,4000000000
735,100.0,3,2,Jakarta,3100000000
736,300.0,5,5,Jakarta,5500000000
737,36.0,2,1,Jakarta,600000000
738,220.0,5,4,Jakarta,2700000000
739,550.0,5,5,Jakarta,13500000000
740,45.0,2,1,Jakarta,875000000
741,51.0,3,2,Jakarta,695000000
742,190.0,3,3,Jakarta,2800000000
743,600.0,3,3,Jakarta,8000000000
744,36.0,2,1,Jakarta,450000000
745,133.0,3,3,Jakarta,1955000000
746,525.0,6,4,Jakarta,8500000000
747,200.0,4,4,Jakarta,2550000000
748,850.0,6,6,Jakarta,60000000000
749,200.0,2,2,Jakarta,4200000000
750,600.0,5,5,Jakarta,3000000000
751,160.0,4,3,Jakarta,3750000000
752,87.0,5,4,Jakarta,2600000000
753,350.0,3,3,Jakarta,8250000000
754,210.0,3,3,Jakarta,3500000000
755,150.0,6,3,Jakarta,4600000000
756,700.0,5,4,Jakarta,14000000000
757,100.0,3,2,Jakarta,1800000000
758,750.0,3,5,Jakarta,6000000000
759,36.0,2,1,Jakarta,499000000
760,800.0,6,6,Jakarta,115000000000
761,320.0,3,4,Jakarta,10000000000
762,839.0,5,5,Jakarta,26000000000
763,250.0,4,3,Jakarta,4850000000
764,280.0,4,3,Jakarta,4700000000
765,96.0,3,3,Jakarta,1000000000
766,135.0,4,3,Jakarta,3900000000
767,90.0,3,2,Jakarta,1050000000
768,275.0,10,10,Jakarta,5500000000
769,250.0,6,5,Jakarta,7000000000
770,60.0,3,2,Jakarta,750000000
771,180.0,4,3,Jakarta,4900000000
772,250.0,3,3,Jakarta,3200000000
773,110.0,7,3,Jakarta,850000000
774,50.0,2,2,Jakarta,750000000
775,270.0,5,4,Jakarta,5700000000
776,300.0,5,4,Jakarta,6000000000
777,170.0,5,5,Jakarta,3200000000
778,32.0,2,1,Jakarta,360000000
779,160.0,3,3,Jakarta,3400000009
780,2700.0,9,9,Jakarta,120000000000
781,88.0,3,2,Jakarta,1400000000
782,90.0,3,2,Jakarta,1220000000
783,42.0,2,2,Jakarta,440000000
784,43.0,2,1,Jakarta,456000000
785,52.0,2,2,Jakarta,737000000
786,186.0,3,3,Jakarta,4932000000
787,200.0,4,5,Jakarta,4300000000
788,240.0,5,6,Jakarta,3599000000
789,76.0,4,3,Jakarta,1900000000
790,485.0,5,3,Jakarta,12500000000
791,619.0,5,5,Jakarta,20000000000
792,60.0,3,2,Jakarta,985000000
793,375.0,4,3,Jakarta,13500000000
794,70.0,2,2,Jakarta,2250000000
795,375.0,3,3,Jakarta,11000000000
796,90.0,3,2,Jakarta,1500000000
797,120.0,3,3,Jakarta,2400000000
798,120.0,3,3,Jakarta,3500000000
799,360.0,4,4,Jakarta,9500000000
800,850.0,6,5,Jakarta,15500000000
801,115.0,5,5,Jakarta,2950000000
802,81.0,2,2,Jakarta,2600000000
803,250.0,4,3,Jakarta,4700000000
804,500.0,4,4,Jakarta,25500000000
805,240.0,3,3,Jakarta,6800000000
806,240.0,3,3,Jakarta,4850000000
807,300.0,4,4,Jakarta,10300000000
808,70.0,2,2,Jakarta,2850000000
809,290.0,4,4,Jakarta,9500000000
810,300.0,5,4,Jakarta,8000000000
811,400.0,5,4,Jakarta,8000000000
812,400.0,5,5,Jakarta,27500000000
813,360.0,5,5,Jakarta,4900000000
814,550.0,7,6,Jakarta,13500000000
815,250.0,4,4,Jakarta,10000000000
816,240.0,3,3,Jakarta,5500000000
817,500.0,4,4,Jakarta,9000000000
818,75.0,2,2,Jakarta,1950000000
819,150.0,3,3,Jakarta,4600000000
820,400.0,4,3,Jakarta,11500000000
821,340.0,4,4,Jakarta,12500000000
822,67.0,3,3,Jakarta,1477000000
823,780.0,4,5,Jakarta,25900000000
824,88.0,2,1,Jakarta,1400000000
825,75.0,3,2,Jakarta,990000000
826,350.0,6,6,Jakarta,6000000000
827,85.0,3,2,Jakarta,1100000000
828,80.0,3,2,Jakarta,1250000000
829,400.0,4,4,Jakarta,20000000000
830,250.0,3,2,Jakarta,4100000000
831,70.0,3,2,Jakarta,1300000000
832,85.0,4,3,Jakarta,920000000
833,70.0,3,2,Jakarta,1300000000
834,120.0,3,2,Jakarta,1800000000
835,260.0,4,3,Jakarta,3300000000
836,36.0,2,1,Jakarta,38587519561
837,300.0,4,4,Jakarta,7000000000
838,450.0,7,5,Jakarta,15000000000
839,440.0,4,6,Jakarta,10000000000
840,603.0,7,7,Jakarta,19500000000
841,650.0,10,10,Jakarta,26000000000
842,240.0,4,4,Jakarta,3100000000
843,160.0,4,4,Jakarta,3800000000
844,630.0,8,6,Jakarta,45000000000
845,250.0,3,2,Jakarta,5600000000
846,56.0,3,2,Jakarta,850000000
847,90.0,5,2,Jakarta,4000000000
848,97.0,4,2,Jakarta,150000000
849,1000.0,4,4,Jakarta,42000000000
850,186.0,4,4,Jakarta,3550000000
851,300.0,3,3,Jakarta,17000000000
852,100.0,3,3,Jakarta,1785000000
853,500.0,3,3,Jakarta,16000000000
854,377.0,3,2,Jakarta,3600000000
855,72.0,2,1,Jakarta,600000000
856,73.0,3,2,Jakarta,1447000000
857,65.0,4,3,Jakarta,920000000
858,850.0,5,4,Jakarta,28000000000
859,800.0,4,4,Jakarta,13500000000
860,200.0,4,3,Jakarta,5200000000
861,90.0,3,3,Jakarta,3200000000
862,900.0,5,4,Jakarta,25000000000
863,300.0,4,3,Jakarta,13500000000
864,240.0,3,3,Jakarta,7000000000
865,550.0,6,6,Jakarta,8000000000
866,300.0,4,4,Jakarta,9000000000
867,600.0,4,3,Jakarta,15000000000
868,2900.0,5,5,Jakarta,83000000000
869,450.0,5,5,Jakarta,9500000000
870,354.0,5,6,Jakarta,10000000000
871,265.0,5,3,Jakarta,7250000000
872,750.0,4,4,Jakarta,25000000000
873,500.0,4,4,Jakarta,16000000000
874,143.0,3,3,Jakarta,2400000000
875,300.0,3,4,Jakarta,8500000000
876,200.0,3,3,Jakarta,5400000000
877,67.0,2,2,Jakarta,1477000000
878,67.0,2,2,Jakarta,1477000000
879,800.0,5,5,Jakarta,11500000000
880,120.0,3,2,Jakarta,2250000000
881,300.0,3,3,Jakarta,8250000000
882,386.0,3,3,Jakarta,8000000000
883,75.0,3,3,Jakarta,800000000
884,105.0,3,3,Jakarta,1190000000
885,480.0,4,3,Jakarta,9750000000
886,400.0,6,4,Jakarta,17200000000
887,305.0,4,3,Jakarta,8000000000
888,587.0,6,4,Jakarta,21000000000
889,250.0,5,3,Jakarta,3000000000
890,79.0,3,3,Jakarta,1170000000
891,150.0,4,4,Jakarta,2450000000
892,1200.0,5,5,Jakarta,30000000000
893,207.0,4,4,Jakarta,3900000000
894,168.0,5,4,Jakarta,3000000000
895,340.0,7,4,Jakarta,6700000000
896,350.0,8,3,Jakarta,7500000000
897,140.0,4,3,Jakarta,2300000000
898,140.0,4,3,Jakarta,2300000000
899,150.0,4,3,Jakarta,2300000000
900,140.0,4,3,Jakarta,2300000000
901,140.0,4,3,Jakarta,2300000000
902,150.0,5,3,Jakarta,3300000000
903,1000.0,6,4,Jakarta,25000000000
904,550.0,4,4,Jakarta,8900000000
905,600.0,10,8,Jakarta,19000000000
906,250.0,4,3,Jakarta,4800000000
907,400.0,5,5,Jakarta,4500000000
908,270.0,3,2,Jakarta,3200000000
909,42.0,2,2,Jakarta,494300000
910,450.0,7,5,Jakarta,5500000000
911,87.0,3,3,Jakarta,2900000000
912,300.0,5,3,Jakarta,3600000000
913,550.0,5,5,Jakarta,8900000000
914,1100.0,4,5,Jakarta,26000000000
915,450.0,10,10,Jakarta,8500000000
916,450.0,4,3,Jakarta,350000000
917,1200.0,5,5,Jakarta,35000000000
918,800.0,4,4,Jakarta,18500000000
919,500.0,5,5,Jakarta,13500000000
920,1100.0,10,10,Jakarta,25000000000
921,72.0,2,2,Jakarta,610000000
922,90.0,3,2,Jakarta,850000000
923,231.0,4,4,Jakarta,6500000000
924,87.0,3,3,Jakarta,2900000000
925,200.0,4,3,Jakarta,6500000000
926,88.0,3,3,Jakarta,1400000000
927,87.0,3,3,Jakarta,2900000000
928,350.0,5,4,Jakarta,2900000000
929,162.0,4,5,Jakarta,3800000000
930,160.0,4,5,Jakarta,3600000000
931,171.0,4,5,Jakarta,4000000000
932,75.0,3,2,Jakarta,860000000
933,75.0,3,2,Jakarta,800000000
934,488.0,4,4,Jakarta,29000000000
935,65.0,3,2,Jakarta,700000000
936,350.0,4,4,Jakarta,9800000000
937,1050.0,7,8,Jakarta,57000000000
938,525.0,6,5,Jakarta,34000000000
939,86.0,2,1,Jakarta,1350000000
940,95.0,4,3,Jakarta,1900000000
941,140.0,3,3,Jakarta,2500000000
942,231.0,4,4,Jakarta,3590000000
943,1.0,10,10,Jakarta,110000000000
944,85.0,3,2,Jakarta,885000000
945,300.0,5,4,Jakarta,2550000000
946,500.0,5,5,Jakarta,25000000000
947,250.0,5,4,Jakarta,3900000000
948,700.0,5,4,Jakarta,16000000000
949,96.0,4,2,Jakarta,2500000000
950,160.0,3,3,Jakarta,3000000000
951,120.0,1,1,Jakarta,3500000000
952,300.0,4,4,Jakarta,7000000000
953,180.0,7,3,Jakarta,2500000000
954,320.0,4,3,Jakarta,4500000000
955,950.0,6,5,Jakarta,13000000000
956,300.0,5,5,Jakarta,5900000000
957,700.0,8,7,Jakarta,16000000000
958,201.0,5,3,Jakarta,8000000000
959,105.0,3,2,Jakarta,2100000000
960,300.0,4,4,Jakarta,8700000000
961,240.0,7,3,Jakarta,11500000000
962,90.0,3,2,Jakarta,1250000000
963,350.0,6,3,Jakarta,15000000000
964,250.0,6,3,Jakarta,3500000000
965,150.0,4,2,Jakarta,2600000000
966,400.0,6,4,Jakarta,47500000000
967,1400.0,8,7,Jakarta,22000000000
968,319.0,6,5,Jakarta,20000000000
969,87.0,3,2,Jakarta,1690000000
970,90.0,3,2,Jakarta,1700000000
971,120.0,3,2,Jakarta,2500000000
972,260.0,3,3,Jakarta,2950000000
973,240.0,5,6,Jakarta,3600000000
974,300.0,4,3,Jakarta,5900000000
975,70.0,3,3,Jakarta,697000000
976,70.0,3,3,Jakarta,697000000
977,120.0,1,1,Jakarta,3100000000
978,70.0,3,3,Jakarta,697000000
979,35.0,2,1,Jakarta,500000000
980,400.0,1,1,Jakarta,35000000000
981,660.0,1,1,Jakarta,25000000000
982,500.0,7,5,Jakarta,11000000000
983,160.0,5,2,Jakarta,3500000000
984,165.0,4,4,Jakarta,2850000000
985,150.0,2,3,Jakarta,6500000000
986,204.0,5,4,Jakarta,3000000000
987,350.0,3,3,Jakarta,5900000000
988,70.0,2,2,Jakarta,950000000
989,550.0,6,7,Jakarta,11000000000
990,167.0,5,5,Jakarta,2550000000
991,138.0,3,2,Jakarta,1800000000
992,90.0,3,2,Jakarta,1750000000
993,50.0,2,1,Jakarta,1791200000
994,700.0,5,5,Jakarta,20000000000
995,650.0,4,4,Jakarta,17500000000
996,1100.0,5,5,Jakarta,45000000000
997,260.0,4,4,Jakarta,4750000000
998,350.0,3,3,Jakarta,14300000000
999,308.0,4,3,Jakarta,23000000000
1000,126.0,4,4,Jakarta,2850000000
1001,500.0,5,3,Jakarta,16800000000
1002,300.0,5,5,Jakarta,14950000000
1003,900.0,7,6,Jakarta,23000000000
1004,425.0,6,5,Jakarta,5700000000
1005,299.0,6,4,Jakarta,9980000000
1006,310.0,3,4,Jakarta,4500000000
1007,150.0,4,4,Jakarta,140000000
1008,250.0,5,4,Jakarta,5500000000
1009,300.0,4,3,Jakarta,2800000000
1010,100.0,3,4,Jakarta,1300000000
1011,300.0,4,3,Jakarta,2800000000
1012,60.0,3,2,Jakarta,38587519561
1013,297.0,4,4,Jakarta,5900000000
1014,144.0,3,3,Jakarta,4200000000
1015,300.0,5,3,Jakarta,32000000000
1016,750.0,10,10,Jakarta,14500000000
1017,200.0,3,2,Jakarta,7000000000
1018,250.0,5,3,Jakarta,3000000000
1019,450.0,4,2,Jakarta,23000000000
1020,150.0,4,3,Jakarta,3000000000
1021,235.0,5,3,Jakarta,2350000000
1022,194.0,4,4,Jakarta,7000000000
1023,54.0,2,2,Jakarta,1500000000
1024,270.0,5,3,Jakarta,4300000000
1025,90.0,3,2,Jakarta,899000000
1026,741.0,10,3,Jakarta,15000000000
1027,500.0,5,6,Jakarta,9500000000
1028,42.0,2,2,Jakarta,444879000
1029,40.0,2,2,Jakarta,477000000
1030,42.0,2,2,Jakarta,470629000
1031,2100.0,9,10,Jakarta,36000000000
1032,96.0,4,2,Jakarta,1050000000
1033,75.0,3,2,Jakarta,1149000000
1034,320.0,4,4,Jakarta,8500000000
1035,500.0,4,3,Jakarta,14000000000
1036,500.0,6,3,Jakarta,6900000000
1037,132.0,4,5,Jakarta,3500000000
1038,82.0,3,2,Jakarta,2450000000
1039,350.0,4,3,Jakarta,5500000000
1040,320.0,5,4,Jakarta,7000000000
1041,200.0,4,4,Jakarta,1860000000
1042,82.0,3,2,Jakarta,2450000000
1043,121.0,3,3,Jakarta,2355000000
1044,180.0,5,4,Jakarta,2650000000
1045,100.0,3,3,Jakarta,1050000000
1046,74.0,3,2,Jakarta,989000000
1047,53.0,2,2,Jakarta,1490000000
1048,126.0,4,2,Jakarta,3100000000
1049,210.0,4,3,Jakarta,5900000000
1050,355.0,4,3,Jakarta,5200000000
1051,40.0,2,2,Jakarta,499000000
1052,65.0,3,2,Jakarta,985000000
1053,160.0,4,3,Jakarta,2500000000
1054,125.0,3,3,Jakarta,2300000000
1055,150.0,4,3,Jakarta,2700000000
1056,200.0,4,3,Jakarta,4750000000
1057,170.0,3,3,Jakarta,2900000000
1058,300.0,5,4,Jakarta,22000000000
1059,580.0,5,4,Jakarta,9000000000
1060,200.0,3,3,Jakarta,5350000000
1061,74.0,2,2,Jakarta,870000000
1062,180.0,4,3,Jakarta,2800000000
1063,390.0,5,4,Jakarta,7700000000
1064,450.0,4,5,Jakarta,10000000000
1065,320.0,5,4,Jakarta,3590000000
1066,324.0,5,4,Jakarta,4490000000
1067,450.0,4,4,Jakarta,13500000000
1068,120.0,3,3,Jakarta,3200000000
1069,600.0,10,10,Jakarta,6500000000
1070,180.0,4,4,Jakarta,3700000000
1071,275.0,10,10,Jakarta,5500000000
1072,262.0,4,5,Jakarta,7800000000
1073,200.0,10,10,Jakarta,3900000000
1074,900.0,4,5,Jakarta,42000000000
1075,495.0,5,5,Jakarta,19000000000
1076,400.0,10,10,Jakarta,6300000000
1077,200.0,3,4,Jakarta,2850000000
1078,1400.0,5,5,Jakarta,48000000000
1079,280.0,4,3,Jakarta,6000000000
1080,350.0,6,7,Jakarta,10500000000
1081,190.0,4,3,Jakarta,3000000000
1082,59.0,2,2,Jakarta,780000000
1083,130.0,5,4,Jakarta,5000000000
1084,350.0,5,6,Jakarta,13500000000
1085,125.0,2,1,Jakarta,2300000000
1086,180.0,6,3,Jakarta,11500000000000
1087,200.0,4,3,Jakarta,5600000000
1088,650.0,4,4,Jakarta,21000000000
1089,254.0,10,10,Jakarta,3990000000
1090,230.0,3,3,Jakarta,5700000000
1091,200.0,5,2,Jakarta,4300000000
1092,1050.0,5,4,Jakarta,20000000000
1093,360.0,3,3,Jakarta,4800000000
1094,460.0,4,3,Jakarta,10000000000
1095,188.0,4,4,Jakarta,2850000000
1096,60.0,3,2,Jakarta,350000000
1097,1030.0,4,3,Jakarta,21000000000
1098,800.0,4,5,Jakarta,33000000000
1099,54.0,2,2,Jakarta,800000000
1100,600.0,5,3,Jakarta,18000000000
1101,170.0,3,3,Jakarta,2500000000
1102,300.0,4,6,Jakarta,3800000000
1103,158.0,5,4,Jakarta,3200000000
1104,540.0,6,9,Jakarta,12500000000
1105,330.0,3,3,Jakarta,9000000000
1106,54.0,3,2,Jakarta,450000000
1107,114.0,3,3,Jakarta,1249999000
1108,319.0,4,4,Jakarta,20000000000
1109,332.0,5,3,Jakarta,6000000000
1110,350.0,8,7,Jakarta,5500000000
1111,200.0,4,3,Jakarta,4500000000
1112,304.0,3,4,Jakarta,33000000000
1113,300.0,3,2,Jakarta,3950000000
1114,450.0,5,4,Jakarta,20000000000
1115,450.0,4,4,Jakarta,30000000000
1116,88.0,3,2,Jakarta,1690000000
1117,69.0,2,2,Jakarta,2156200000
1118,400.0,4,3,Jakarta,8000000000
1119,515.0,3,3,Jakarta,16500000000
1120,200.0,4,4,Jakarta,3000000000
1121,250.0,2,2,Jakarta,2950000000
1122,200.0,3,3,Jakarta,5000000000
1123,224.0,5,5,Jakarta,7000000000
1124,360.0,6,4,Jakarta,7200000000
1125,600.0,4,5,Jakarta,56000000000
1126,99.0,3,3,Jakarta,2276400000
1127,610.0,5,5,Jakarta,23500000000
1128,800.0,10,10,Jakarta,20000000000
1129,75.0,2,2,Jakarta,1400000000
1130,253.0,4,3,Jakarta,25000000000
1131,216.0,5,2,Jakarta,2900000000
1132,185.0,3,3,Jakarta,3950000000
1133,450.0,5,5,Jakarta,4100000000
1134,88.0,2,2,Jakarta,1400000000
1135,88.0,2,2,Jakarta,1400000000
1136,170.0,5,4,Jakarta,2400000000
1137,350.0,6,5,Jakarta,6500000000
1138,215.0,4,4,Jakarta,4300000000
1139,380.0,5,5,Jakarta,5100000000
1140,176.0,5,4,Jakarta,3600000000
1141,273.0,5,4,Jakarta,13500000000
1142,153.0,5,4,Jakarta,3900000000
1143,230.0,5,5,Jakarta,7800000000
1144,225.0,5,4,Jakarta,6000000000
1145,180.0,6,4,Jakarta,3500000000
1146,1100.0,5,5,Jakarta,50000000000
1147,95.0,3,3,Jakarta,2400000000
1148,300.0,10,10,Jakarta,6000000000
1149,200.0,3,2,Jakarta,2100000000
1150,160.0,4,3,Jakarta,3250000000
1151,2.0,10,6,Jakarta,5200000000
1152,2.0,4,2,Jakarta,2250000000
1153,229.0,4,4,Jakarta,8700000000
1154,88.0,3,3,Jakarta,2850000000
1155,164.0,6,3,Jakarta,4500000000
1156,200.0,10,10,Jakarta,3900000000
1157,360.0,4,4,Jakarta,4700000000
1158,250.0,5,4,Jakarta,4300000000
1159,60.0,3,2,Jakarta,849000000
1160,275.0,10,10,Jakarta,5500000000
1161,300.0,4,4,Jakarta,5300000000
1162,130.0,4,3,Jakarta,2175000000
1163,250.0,5,3,Jakarta,6500000000
1164,550.0,7,5,Jakarta,8000000000
1165,144.0,5,4,Jakarta,2600000000
1166,105.0,5,3,Jakarta,2600000000
1167,120.0,3,2,Jakarta,2200000000
1168,260.0,7,3,Jakarta,5950000000
1169,156.0,4,4,Jakarta,2600000000
1170,300.0,4,3,Jakarta,5050000000
1171,79.0,3,2,Jakarta,2463090000
1172,85.0,4,3,Jakarta,920000000
1173,77.0,3,1,Jakarta,1675000000
1174,58.0,2,2,Jakarta,1775000000
1175,300.0,3,4,Jakarta,9650000000
1176,100.0,3,2,Jakarta,1880000000
1177,45.0,2,1,Jakarta,475000000
1178,750.0,6,5,Jakarta,12500000000
1179,520.0,4,5,Jakarta,18500000000
1180,240.0,4,4,Jakarta,3100000000
1181,950.0,6,7,Jakarta,15900000000
1182,252.0,4,2,Jakarta,3250000000
1183,80.0,3,3,Jakarta,1600000000
1184,562.0,6,5,Jakarta,25000000000
1185,240.0,3,2,Jakarta,14000000000
1186,186.0,4,5,Jakarta,4932000000
1187,234.0,6,3,Jakarta,4500000000
1188,450.0,4,4,Jakarta,6990000000
1189,270.0,4,4,Jakarta,2900000000
1190,200.0,6,5,Jakarta,12500000000
1191,62.0,3,2,Jakarta,1156900000
1192,71.0,3,2,Jakarta,1437000000
1193,43.0,2,2,Jakarta,552700000
1194,63.0,3,2,Jakarta,859705000
1195,39.0,2,2,Jakarta,581200000
1196,90.0,3,2,Jakarta,1993500000
1197,56.0,2,2,Jakarta,1104200000
1198,104.0,3,2,Jakarta,1890000000
1199,78.0,3,3,Jakarta,1200000000
1200,60.0,2,2,Jakarta,750000000
1201,230.0,3,3,Jakarta,4100000000
1202,200.0,4,2,Jakarta,2200000000
1203,896.0,7,6,Jakarta,21490000000
1204,136.0,3,3,Jakarta,1975000000
1205,525.0,4,4,Jakarta,34000000000
1206,350.0,4,4,Jakarta,8000000000
1207,700.0,4,4,Jakarta,36000000000
1208,510.0,5,5,Jakarta,17500000000
1209,204.0,4,3,Jakarta,4075740900
1210,110.0,4,4,Jakarta,2690000000
1211,296.0,4,4,Jakarta,17000000000
1212,220.0,5,4,Jakarta,3307050000
1213,220.0,5,4,Jakarta,3073950000
1214,180.0,5,4,Jakarta,2615403600
1215,220.0,5,4,Jakarta,3090600000
1216,180.0,5,4,Jakarta,2815203600
1217,180.0,5,4,Jakarta,2981703600
1218,240.0,5,5,Jakarta,3006990000
1219,193.0,3,3,Jakarta,4300000000
1220,36.0,2,1,Jakarta,410000000
1221,250.0,5,5,Jakarta,3300000000
1222,110.0,4,3,Jakarta,1150000000
1223,275.0,4,5,Jakarta,4900000000
1224,1280.0,5,7,Jakarta,43000000000
1225,200.0,5,4,Jakarta,2550000000
1226,180.0,4,3,Jakarta,2350000000
1227,185.0,4,4,Jakarta,3350000000
1228,88.0,4,4,Jakarta,750000000
1229,88.0,4,4,Jakarta,750000000
1230,249.0,5,4,Jakarta,7900000000
1231,575.0,5,4,Jakarta,9000000000
1232,154.0,4,3,Jakarta,1250000000
1233,293.0,5,5,Jakarta,4800000000
1234,56.0,3,3,Jakarta,1950000000
1235,69.0,2,2,Jakarta,1750000000
1236,703.0,7,5,Jakarta,100000000000
1237,670.0,5,4,Jakarta,8250000000
1238,68.0,3,2,Jakarta,1650000000
1239,74.0,3,3,Jakarta,1600000000
1240,209.0,5,4,Jakarta,2350000000
1241,75.0,3,2,Jakarta,800000000
1242,150.0,4,3,Jakarta,2600000000
1243,786.0,7,9,Jakarta,30000000000
1244,71.0,3,2,Jakarta,750000000
1245,90.0,2,2,Jakarta,1900000000
1246,200.0,5,4,Jakarta,6500000000
1247,200.0,7,5,Jakarta,2800000000
1248,65.0,3,2,Jakarta,38587519561
1249,400.0,7,6,Jakarta,8500000000
1250,113.0,3,2,Jakarta,1900000000
1251,56.0,3,2,Jakarta,800000000
1252,140.0,4,4,Jakarta,1550000000
1253,68.0,2,2,Jakarta,822575000
1254,296.0,7,3,Jakarta,4000000000
1255,42.0,2,2,Jakarta,534879000
1256,250.0,5,4,Jakarta,3000000000
1257,40.0,2,1,Jakarta,38587519561
1258,40.0,2,2,Jakarta,38587519561
1259,200.0,3,3,Jakarta,2900000000
1260,202.0,4,2,Jakarta,3800000000
1261,102.0,2,2,Jakarta,2400000000
1262,800.0,10,7,Jakarta,6700000000
1263,69.0,3,3,Jakarta,1081410000
1264,250.0,5,4,Jakarta,1700000000
1265,1200.0,4,4,Jakarta,44110000000
1266,160.0,3,2,Jakarta,1495000000
1267,57.0,2,1,Jakarta,8500000
1268,345.0,5,4,Jakarta,6200000000
1269,120.0,4,4,Jakarta,2275000000
1270,169.0,5,5,Jakarta,2750000000
1271,890.0,5,4,Jakarta,49405000000
1272,200.0,5,4,Jakarta,5500000000
1273,170.0,4,3,Jakarta,3700000000
1274,350.0,6,5,Jakarta,4800000000
1275,35.0,2,1,Jakarta,700000000
1276,250.0,3,4,Jakarta,6750000000
1277,200.0,4,3,Jakarta,3000000000
1278,56.0,3,3,Jakarta,209317500
1279,186.0,3,3,Jakarta,2500000000
1280,168.0,4,3,Jakarta,2950000000
1281,334.0,7,4,Jakarta,27000000000
1282,40.0,2,1,Jakarta,4555000000
1283,180.0,4,3,Jakarta,2500000000
1284,50.0,2,1,Jakarta,799000000
1285,475.0,4,3,Jakarta,32000000000
1286,275.0,10,10,Jakarta,5500000000
1287,300.0,5,3,Jakarta,7500000000
1288,540.0,8,4,Jakarta,7500000000
1289,300.0,3,2,Jakarta,9000000000
1290,78.0,3,1,Jakarta,750000000
1291,800.0,4,4,Jakarta,20500000000
1292,192.0,4,3,Jakarta,3300000000
1293,2500.0,10,9,Jakarta,85000000000
1294,60.0,3,2,Jakarta,1750000000
1295,105.0,4,2,Jakarta,2400000000
1296,78.0,2,2,Jakarta,1750000000
1297,110.0,3,2,Jakarta,1850000000
1298,150.0,4,3,Jakarta,2300000000
1299,160.0,3,2,Jakarta,2500000000
1300,200.0,6,3,Jakarta,5000000000
1301,250.0,3,3,Jakarta,11000000000
1302,350.0,3,3,Jakarta,7000000000
1303,110.0,3,3,Jakarta,1750000000
1304,150.0,5,4,Jakarta,4300000000
1305,82.0,3,2,Jakarta,861500000
1306,90.0,3,3,Jakarta,1900000000
1307,425.0,5,4,Jakarta,8050000000
1308,275.0,10,10,Jakarta,5500000000
1309,1000.0,5,5,Jakarta,30000000000
1310,210.0,5,3,Jakarta,6000000000
1311,165.0,4,3,Jakarta,3900000000
1312,792.0,5,10,Jakarta,19999000000
1313,429.0,10,7,Jakarta,26500000000
1314,2500.0,10,10,Jakarta,85000000000
1315,610.0,7,5,Jakarta,23500000000
1316,560.0,3,3,Jakarta,12500000000
1317,150.0,9,7,Jakarta,3000000000
1318,700.0,5,5,Jakarta,15000000000
1319,750.0,3,5,Jakarta,6000000000
1320,839.0,6,5,Jakarta,25000000000
