"ui-organisms-card-r123-featured__middle-section__price","ui-organisms-card-r123-featured__middle-section__address","attribute-text","attribute-text 2","attribute-text 3","attribute-value","attribute-value 2"
"Rp 1 Miliar","Jatisampurna, Bekasi","2","1","1","95 m²","52 m²"
"Rp 1,2 Miliar","Harapan Indah, Bekasi","5","3","","152 m²","200 m²"
"Rp 850 Juta","Harapan Indah, Bekasi","3","2","1","94 m²","70 m²"
"Rp 850 Juta","Harapan Indah, Bekasi","3","2","1","94 m²","70 m²"
"Rp 450 Juta","Cibitung, Bekasi","2","1","1","60 m²","36 m²"
"Rp 930 Juta","Harapan Indah, Bekasi","2","1","","105 m²","70 m²"
"Rp 1,66 Miliar","Jatisampurna, Bekasi","4","4","2","105 m²","138 m²"
"Rp 15 Juta","Tambun Utara, Bekasi","2","1","1","60 m²","45 m²"
"Rp 1,3 Miliar","Jatiwarna, Bekasi","5","2","1","161 m²","150 m²"
"Rp 400 Juta","Babelan, Bekasi","2","1","1","80 m²","50 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","3","1","","144 m²","100 m²"
"Rp 975 Juta","Kaliabang, Bekasi","3","3","1","90 m²","120 m²"
"Rp 2 Miliar","Grand Wisata, Bekasi","3","3","","133 m²","112 m²"
"Rp 1,75 Miliar","Pekayon, Bekasi","2","1","1","235 m²","61 m²"
"Rp 745 Juta","Cikarang, Bekasi","3","2","1","66 m²","38 m²"
"Rp 740 Juta","Jatibening, Bekasi","3","2","1","64 m²","70 m²"
"Rp 595 Juta","Babelan, Bekasi","2","1","1","78 m²","78 m²"
"Rp 2,25 Miliar","Taman Galaxy, Bekasi","4","4","1","90 m²","121 m²"
"Rp 1,2 Miliar","Jatimakmur, Bekasi","2","2","","116 m²","95 m²"
"Rp 481 Juta","Tambun Utara, Bekasi","2","1","","72 m²","36 m²"
"Rp 740 Juta","Jati Asih, Bekasi","3","2","1","64 m²","70 m²"
"Rp 596 Juta","Bekasi Timur, Bekasi","2","1","1","91 m²","45 m²"
"Rp 2,2 Miliar","Kemang Pratama, Bekasi","4","4","1","162 m²","230 m²"
"Rp 1,35 Miliar","Jatibening, Bekasi","4","3","1","256 m²","140 m²"
"Rp 800 Juta","Narogong, Bekasi","4","3","1","160 m²","138 m²"
"Rp 449 Juta","Cikarang, Bekasi","2","1","1","72 m²","45 m²"
"Rp 580 Juta","Bekasi Timur, Bekasi","","","","72 m²","144 m²"
"Rp 930 Juta","Galaxy, Bekasi","2","1","1","60 m²","48 m²"
"Rp 800 Juta","Jati Rasa, Bekasi","3","2","1","60 m²","60 m²"
"Rp 5,5 Miliar","Harapan Indah, Bekasi","4","4","1","345 m²","337 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","3","2","","144 m²","77 m²"
"Rp 810 Juta","Bekasi, Bekasi","2","1","","144 m²","55 m²"
"Rp 350 Juta","Cikarang, Bekasi","2","3","1","106 m²","45 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","2","2","1","90 m²","90 m²"
"Rp 1,32 Miliar","Cibubur, Bekasi","2","2","1","90 m²","54 m²"
"Rp 1,32 Miliar","Jatisampurna, Bekasi","2","2","1","90 m²","54 m²"
"Rp 665 Juta","Tambun Selatan, Bekasi","3","1","1","97 m²","54 m²"
"Rp 1,5 Miliar","Kota Legenda, Bekasi","3","2","2","315 m²","198 m²"
"Rp 1,95 Miliar","Harapan Indah, Bekasi","4","2","3","250 m²","200 m²"
