km-tidur,km-mandi,garasi,bangunan,tanah,lokasi,harga
3,2,1,80.0,72.0,Bekasi,1750000000
3,2,1,77.0,144.0,Bekasi,1400000000
4,4,2,127.0,160.0,Bekasi,2200000000
3,1,1,100.0,100.0,Bekasi,2993723296
3,2,0,84.0,84.0,Bekasi,1610000000
3,2,1,175.0,105.0,Bekasi,2993723296
2,1,1,45.0,60.0,Bekasi,2993723296
3,2,0,52.0,90.0,Bekasi,2993723296
2,1,1,36.0,73.0,Bekasi,2993723296
2,1,2,45.0,65.0,Bekasi,2993723296
4,3,0,126.0,126.0,Bekasi,2993723296
2,1,1,105.0,105.0,Bekasi,1000000000
3,2,0,110.0,70.0,Bekasi,1050000000
4,2,2,180.0,365.0,Bekasi,2250000000
2,1,1,50.0,60.0,Bekasi,2993723296
2,2,1,71.0,112.0,Bekasi,1400000000
3,3,1,77.0,84.0,Bekasi,1180000000
4,4,0,117.0,108.0,Bekasi,2100000000
4,2,0,90.0,112.0,Bekasi,1280000000
4,4,2,105.0,91.0,Bekasi,1410000000
3,2,0,84.0,84.0,Bekasi,1810000000
2,1,1,70.0,66.0,Bekasi,2993723296
2,1,1,48.0,60.0,Bekasi,2993723296
3,3,1,107.0,103.0,Bekasi,1200000000
3,3,0,83.0,78.0,Bekasi,2993723296
5,3,4,335.0,237.0,Bekasi,3900000000
3,3,1,69.0,108.0,Bekasi,1200000000
2,1,0,60.0,120.0,Bekasi,1270000000
2,1,1,36.0,60.0,Bekasi,2993723296
2,1,1,38.0,60.0,Bekasi,2993723296
3,3,1,110.0,90.0,Bekasi,1250000000
2,1,1,38.0,65.0,Bekasi,2993723296
2,1,0,54.0,53.0,Bekasi,2993723296
2,1,0,72.0,45.0,Bekasi,2993723296
2,1,0,110.0,114.0,Bekasi,1400000000
4,4,0,230.0,149.0,Bekasi,1200000000
4,4,0,280.0,160.0,Bekasi,1750000000
3,1,1,70.0,112.0,Bekasi,1000000000
2,1,1,80.0,120.0,Bekasi,1500000000
4,3,1,136.0,100.0,Bekasi,1500000000
3,1,1,54.0,97.0,Bekasi,2993723296
3,3,0,80.0,113.0,Bekasi,1220000000
4,3,0,142.0,154.0,Bekasi,2500000000
6,3,1,140.0,126.0,Bekasi,1300000000
3,2,1,63.0,53.0,Bekasi,2993723296
4,4,0,200.0,200.0,Bekasi,3350000000
2,1,1,45.0,72.0,Bekasi,2993723296
4,3,2,120.0,104.0,Bekasi,1990000000
2,1,0,48.0,84.0,Bekasi,2993723296
4,2,1,130.0,165.0,Bekasi,1300000000
3,3,4,200.0,238.0,Bekasi,3900000000
2,2,0,69.0,114.0,Bekasi,1300000000
2,1,1,45.0,60.0,Bekasi,2993723296
2,1,1,60.0,90.0,Bekasi,2993723296
2,1,1,65.0,90.0,Bekasi,2993723296
4,3,1,116.0,126.0,Bekasi,1300000000
6,4,0,400.0,292.0,Bekasi,2500000000
3,3,1,350.0,240.0,Bekasi,3000000000
3,2,0,89.0,84.0,Bekasi,2000000000
2,1,1,36.0,60.0,Bekasi,2993723296
1,1,0,22.0,60.0,Bekasi,2993723296
15,2,0,90.0,90.0,Bekasi,2993723296
3,3,0,150.0,136.0,Bekasi,2190000000
3,3,2,80.0,65.0,Bekasi,2993723296
4,2,0,120.0,60.0,Bekasi,2993723296
3,3,1,77.0,84.0,Bekasi,1180000000
2,2,0,56.0,82.0,Bekasi,2993723296
2,2,1,60.0,90.0,Bekasi,2993723296
3,2,1,150.0,119.0,Bekasi,2250000000
2,1,1,60.0,60.0,Bekasi,2993723296
3,1,2,122.0,94.0,Bekasi,1370000000
3,2,2,60.0,95.0,Bekasi,1190000000
2,2,0,75.0,94.0,Bekasi,2993723296
5,3,0,280.0,255.0,Bekasi,3250000000
4,2,0,150.0,165.0,Bekasi,1250000000
4,2,3,200.0,250.0,Bekasi,1950000000
3,2,1,80.0,67.0,Bekasi,2993723296
2,2,1,70.0,69.0,Bekasi,2993723296
2,1,0,72.0,42.0,Bekasi,2993723296
3,2,0,234.0,286.0,Bekasi,1200000000
2,1,0,42.0,60.0,Bekasi,2993723296
3,1,1,47.0,72.0,Bekasi,2993723296
4,3,0,142.0,154.0,Bekasi,2500000000
2,1,1,60.0,165.0,Bekasi,2993723296
2,1,0,40.0,60.0,Bekasi,2993723296
3,2,0,180.0,80.0,Bekasi,2993723296
4,3,1,160.0,135.0,Bekasi,1870000000
4,2,3,130.0,92.0,Bekasi,1290000000
3,3,2,83.0,78.0,Bekasi,2993723296
2,1,0,50.0,60.0,Bekasi,2993723296
5,2,1,150.0,161.0,Bekasi,1300000000
4,3,0,110.0,126.0,Bekasi,1700000000
2,1,0,36.0,60.0,Bekasi,2993723296
4,3,0,132.0,114.0,Bekasi,2800000000
3,2,1,116.0,72.0,Bekasi,1620000000
3,3,2,83.0,78.0,Bekasi,2993723296
3,2,1,70.0,90.0,Bekasi,2993723296
3,2,1,786.0,66.0,Bekasi,2993723296
4,3,0,132.0,114.0,Bekasi,2800000000
2,1,1,43.0,70.0,Bekasi,2993723296
3,2,1,90.0,200.0,Bekasi,1680000000
3,2,1,60.0,54.0,Bekasi,2993723296
3,2,0,105.0,105.0,Bekasi,1170000000
4,2,2,196.0,150.0,Bekasi,1000000000
4,4,2,300.0,210.0,Bekasi,3900000000
2,1,0,60.0,94.0,Bekasi,2993723296
3,2,0,84.0,84.0,Bekasi,1810000000
2,1,0,45.0,60.0,Bekasi,2993723296
2,2,1,60.0,112.0,Bekasi,1150000000
5,4,0,252.0,250.0,Bekasi,2790000000
3,2,1,140.0,72.0,Bekasi,2993723296
3,1,1,50.0,81.0,Bekasi,2993723296
2,1,0,40.0,66.0,Bekasi,2993723296
2,1,0,83.0,119.0,Bekasi,1800000000
2,1,1,40.0,86.0,Bekasi,2993723296
2,1,1,72.0,36.0,Bekasi,2993723296
3,2,1,100.0,90.0,Bekasi,2993723296
2,1,1,42.0,60.0,Bekasi,2993723296
3,2,1,70.0,94.0,Bekasi,2993723296
4,1,1,90.0,126.0,Bekasi,1250000000
2,1,0,42.0,60.0,Bekasi,2993723296
4,4,4,350.0,225.0,Bekasi,3600000000
3,2,0,89.0,84.0,Bekasi,2000000000
2,1,1,55.0,102.0,Bekasi,2993723296
2,1,1,64.0,90.0,Bekasi,2993723296
3,2,0,90.0,60.0,Bekasi,2993723296
3,1,1,69.0,90.0,Bekasi,2993723296
3,2,1,50.0,55.0,Bekasi,2993723296
2,2,2,53.0,65.0,Bekasi,2993723296
2,1,0,40.0,70.0,Bekasi,2993723296
3,2,0,88.0,139.0,Bekasi,2650000000
2,1,1,60.0,72.0,Bekasi,2993723296
2,1,1,50.0,60.0,Bekasi,2993723296
4,3,2,350.0,240.0,Bekasi,3000000000
3,3,0,110.0,178.0,Bekasi,1990000000
2,1,1,41.0,60.0,Bekasi,2993723296
2,2,1,58.0,69.0,Bekasi,2993723296
2,1,0,36.0,72.0,Bekasi,2993723296
4,3,0,225.0,131.0,Bekasi,1450000000
4,3,0,250.0,370.0,Bekasi,4200000000
4,3,1,170.0,90.0,Bekasi,1200000000
2,1,2,45.0,64.0,Bekasi,2993723296
2,1,1,45.0,60.0,Bekasi,2993723296
3,3,2,83.0,78.0,Bekasi,2993723296
2,2,0,120.0,120.0,Bekasi,1300000000
3,1,1,37.0,60.0,Bekasi,2993723296
2,1,0,50.0,67.0,Bekasi,2993723296
3,1,0,63.0,53.0,Bekasi,2993723296
2,1,1,53.0,90.0,Bekasi,2993723296
2,1,1,30.0,60.0,Bekasi,2993723296
4,2,0,170.0,88.0,Bekasi,2993723296
3,2,1,84.0,78.0,Bekasi,2993723296
3,3,0,110.0,60.0,Bekasi,1280000000
3,3,2,83.0,78.0,Bekasi,2993723296
4,3,2,84.0,77.0,Bekasi,1180000000
4,4,1,280.0,160.0,Bekasi,1750000000
2,1,1,40.0,86.0,Bekasi,2993723296
3,2,1,120.0,70.0,Bekasi,1300000000
2,1,1,60.0,60.0,Bekasi,2993723296
3,2,1,60.0,70.0,Bekasi,2993723296
2,1,1,100.0,144.0,Bekasi,1400000000
5,5,1,300.0,182.0,Bekasi,1690000000
2,1,1,60.0,72.0,Bekasi,2993723296
3,2,1,136.0,100.0,Bekasi,1500000000
3,3,1,100.0,105.0,Bekasi,1300000000
2,1,0,42.0,60.0,Bekasi,2993723296
3,2,3,140.0,189.0,Bekasi,1250000000
2,1,1,60.0,80.0,Bekasi,2993723296
2,1,1,50.0,80.0,Bekasi,2993723296
2,1,0,72.0,72.0,Bekasi,2993723296
3,2,1,80.0,96.0,Bekasi,2993723296
3,3,2,83.0,78.0,Bekasi,2993723296
3,2,2,60.0,95.0,Bekasi,2993723296
3,3,2,77.0,84.0,Bekasi,1180000000
2,1,1,85.0,100.0,Bekasi,2993723296
2,1,1,84.0,84.0,Bekasi,2993723296
4,2,0,200.0,200.0,Bekasi,1800000000
2,2,1,62.0,84.0,Bekasi,1470000000
3,3,2,149.0,135.0,Bekasi,2710000000
2,2,0,64.0,126.0,Bekasi,1250000000
2,1,0,72.0,42.0,Bekasi,2993723296
3,2,1,61.0,41.0,Bekasi,2993723296
2,1,2,80.0,119.0,Bekasi,2993723296
4,2,0,180.0,162.0,Bekasi,1600000000
3,3,0,125.0,210.0,Bekasi,2300000000
4,3,0,138.0,170.0,Bekasi,3700000000
3,3,1,350.0,240.0,Bekasi,3000000000
3,3,1,132.0,126.0,Bekasi,2200000000
3,3,2,83.0,78.0,Bekasi,2993723296
2,2,0,69.0,114.0,Bekasi,1350000000
4,4,1,180.0,160.0,Bekasi,1900000000
4,3,2,105.0,84.0,Bekasi,1400000000
2,2,2,75.0,144.0,Bekasi,2993723296
4,2,1,120.0,78.0,Bekasi,1200000000
4,3,0,138.0,170.0,Bekasi,3700000000
2,2,0,130.0,105.0,Bekasi,1250000000
4,3,2,290.0,175.0,Bekasi,2500000000
2,1,1,50.0,60.0,Bekasi,2993723296
2,1,0,42.0,60.0,Bekasi,2993723296
2,2,0,45.0,90.0,Bekasi,2993723296
4,2,0,60.0,90.0,Bekasi,2000000000
2,1,0,60.0,104.0,Bekasi,2993723296
3,3,1,68.0,82.0,Bekasi,2993723296
2,1,0,55.0,60.0,Bekasi,2993723296
2,1,1,50.0,60.0,Bekasi,2993723296
3,3,0,350.0,240.0,Bekasi,3500000000
3,3,1,110.0,167.0,Bekasi,2600000000
4,4,1,175.0,239.0,Bekasi,2800000000
2,2,1,69.0,114.0,Bekasi,1350000000
6,6,5,220.0,600.0,Bekasi,6000000000
2,2,0,69.0,108.0,Bekasi,1100000000
4,3,0,138.0,170.0,Bekasi,3700000000
3,3,1,162.0,162.0,Bekasi,2750000000
2,1,1,36.0,60.0,Bekasi,2993723296
4,5,1,225.0,160.0,Bekasi,2200000000
33,33,0,700.0,678.0,Bekasi,2700000000
2,1,1,50.0,60.0,Bekasi,2993723296
4,4,0,270.0,276.0,Bekasi,3500000000
5,5,2,255.0,427.0,Bekasi,6250000000
2,2,0,64.0,126.0,Bekasi,1250000000
3,2,1,90.0,72.0,Bekasi,1050000000
3,2,0,120.0,165.0,Bekasi,2993723296
2,2,0,50.0,55.0,Bekasi,2993723296
4,3,1,110.0,136.0,Bekasi,1690000000
3,3,1,100.0,136.0,Bekasi,1500000000
3,3,1,350.0,240.0,Bekasi,3000000000
5,5,0,300.0,182.0,Bekasi,2200000000
4,3,0,124.0,104.0,Bekasi,2500000000
3,1,0,45.0,60.0,Bekasi,2993723296
2,1,1,65.0,77.0,Bekasi,2993723296
2,1,2,40.0,78.0,Bekasi,2993723296
6,6,0,200.0,112.0,Bekasi,1350000000
3,2,0,84.0,84.0,Bekasi,1610000000
2,1,1,37.0,60.0,Bekasi,2993723296
2,1,1,50.0,108.0,Bekasi,1000000000
2,1,1,48.0,196.0,Bekasi,2300000000
2,1,1,30.0,66.0,Bekasi,2993723296
3,3,0,175.0,270.0,Bekasi,2700000000
4,3,1,150.0,135.0,Bekasi,1650000000
2,2,1,71.0,114.0,Bekasi,1140000000
2,2,1,70.0,151.0,Bekasi,1600000000
2,2,0,45.0,70.0,Bekasi,2993723296
2,1,1,30.0,66.0,Bekasi,2993723296
3,2,0,140.0,165.0,Bekasi,2993723296
3,2,2,130.0,91.0,Bekasi,1290000000
2,1,0,94.0,94.0,Bekasi,2993723296
3,2,1,136.0,144.0,Bekasi,2400000000
3,3,2,200.0,300.0,Bekasi,4000000000
4,4,0,210.0,94.0,Bekasi,2750000000
2,1,0,36.0,84.0,Bekasi,2993723296
4,3,1,138.0,160.0,Bekasi,2993723296
3,3,2,132.0,126.0,Bekasi,2200000000
4,3,1,400.0,345.0,Bekasi,3750000000
2,1,1,30.0,66.0,Bekasi,2993723296
4,4,2,131.0,110.0,Bekasi,2500000000
4,3,0,135.0,135.0,Bekasi,2390000000
5,4,0,252.0,250.0,Bekasi,2790000000
4,4,2,84.0,105.0,Bekasi,1180000000
2,1,0,60.0,90.0,Bekasi,1350000000
4,3,0,300.0,430.0,Bekasi,2600000000
2,1,1,37.0,72.0,Bekasi,2993723296
2,1,1,70.0,90.0,Bekasi,2993723296
3,2,1,100.0,64.0,Bekasi,2993723296
2,1,0,45.0,60.0,Bekasi,2993723296
2,1,1,61.0,235.0,Bekasi,1750000000
3,2,0,204.0,90.0,Bekasi,1200000000
2,1,1,120.0,90.0,Bekasi,2993723296
2,1,1,36.0,60.0,Bekasi,2993723296
3,3,2,83.0,78.0,Bekasi,2993723296
3,2,1,136.0,144.0,Bekasi,2400000000
4,4,2,192.0,307.0,Bekasi,4700000000
2,1,1,60.0,60.0,Bekasi,2993723296
3,3,1,164.0,108.0,Bekasi,2993723296
3,2,1,55.0,72.0,Bekasi,2993723296
3,2,1,69.0,108.0,Bekasi,2993723296
4,2,2,160.0,120.0,Bekasi,2993723296
2,1,1,40.0,66.0,Bekasi,2993723296
2,1,1,48.0,72.0,Bekasi,2993723296
2,1,1,80.0,119.0,Bekasi,2993723296
2,1,0,60.0,72.0,Bekasi,2993723296
3,3,2,83.0,78.0,Bekasi,2993723296
5,3,2,250.0,150.0,Bekasi,2000000000
3,2,1,70.0,77.0,Bekasi,1500000000
2,2,1,67.0,126.0,Bekasi,2993723296
5,4,0,252.0,250.0,Bekasi,2790000000
3,2,1,70.0,94.0,Bekasi,2993723296
3,2,1,120.0,94.0,Bekasi,2993723296
3,1,1,90.0,136.0,Bekasi,1250000000
2,1,1,45.0,60.0,Bekasi,2993723296
4,3,1,140.0,175.0,Bekasi,1450000000
3,2,0,400.0,576.0,Bekasi,12500000000
2,1,0,100.0,144.0,Bekasi,1400000000
2,2,1,75.0,115.0,Bekasi,2993723296
4,3,0,170.0,162.0,Bekasi,1500000000
2,1,1,80.0,126.0,Bekasi,2993723296
4,3,0,142.0,154.0,Bekasi,2500000000
2,2,1,48.0,60.0,Bekasi,2993723296
4,3,1,136.0,100.0,Bekasi,1510000000
3,2,0,90.0,120.0,Bekasi,2993723296
2,1,1,45.0,60.0,Bekasi,2993723296
2,1,0,91.0,91.0,Bekasi,2993723296
5,4,12,720.0,1070.0,Bekasi,6000000000
3,2,2,198.0,315.0,Bekasi,1500000000
1,1,0,60.0,60.0,Bekasi,2993723296
4,4,0,400.0,251.0,Bekasi,3500000000
4,2,0,135.0,110.0,Bekasi,1700000000
4,2,1,272.0,158.0,Bekasi,1450000000
3,2,1,90.0,138.0,Bekasi,1100000000
2,2,0,150.0,90.0,Bekasi,2993723296
3,2,0,89.0,84.0,Bekasi,2000000000
3,3,1,145.0,144.0,Bekasi,2400000000
3,2,1,100.0,105.0,Bekasi,1300000000
4,3,0,138.0,170.0,Bekasi,3700000000
2,1,0,42.0,60.0,Bekasi,2993723296
4,3,0,132.0,114.0,Bekasi,2800000000
2,2,2,80.0,126.0,Bekasi,1400000000
2,2,1,54.0,90.0,Bekasi,1320000000
5,4,2,136.0,183.0,Bekasi,4290000000
3,2,1,70.0,94.0,Bekasi,2993723296
3,3,1,350.0,240.0,Bekasi,3000000000
1,1,0,60.0,90.0,Bekasi,2993723296
3,2,2,60.0,84.0,Bekasi,2993723296
2,1,0,72.0,42.0,Bekasi,2993723296
2,1,1,45.0,60.0,Bekasi,2993723296
2,1,1,75.0,90.0,Bekasi,2993723296
3,3,1,340.0,174.0,Bekasi,1500000000
3,3,2,123.0,180.0,Bekasi,1800000000
3,2,0,84.0,84.0,Bekasi,1610000000
3,1,0,50.0,81.0,Bekasi,2993723296
7,7,10,700.0,2100.0,Bekasi,9200000000
5,3,0,200.0,152.0,Bekasi,1200000000
2,1,1,38.0,70.0,Bekasi,2993723296
3,3,2,105.0,135.0,Bekasi,2100000000
4,3,0,282.0,150.0,Bekasi,2300000000
3,1,0,108.0,90.0,Bekasi,2993723296
3,2,1,120.0,60.0,Bekasi,1600000000
3,2,1,200.0,128.0,Bekasi,1500000000
2,1,0,55.0,102.0,Bekasi,2993723296
3,2,1,100.0,150.0,Bekasi,2993723296
3,2,1,70.0,107.0,Bekasi,2993723296
2,1,1,52.0,95.0,Bekasi,2993723296
3,1,1,60.0,72.0,Bekasi,2993723296
5,4,2,700.0,376.0,Bekasi,3100000000
4,4,2,84.0,105.0,Bekasi,1180000000
3,3,2,160.0,92.0,Bekasi,1600000000
2,1,1,60.0,60.0,Bekasi,2993723296
3,2,2,98.0,105.0,Bekasi,1250000000
4,3,0,240.0,515.0,Bekasi,4400000000
3,2,1,180.0,207.0,Bekasi,2100000000
3,3,1,240.0,124.0,Bekasi,1560000000
3,3,1,77.0,84.0,Bekasi,1180000000
3,2,1,99.0,75.0,Bekasi,2993723296
3,2,2,65.0,55.0,Bekasi,2993723296
2,1,2,80.0,120.0,Bekasi,1300000000
4,3,0,142.0,154.0,Bekasi,2500000000
2,2,1,150.0,250.0,Bekasi,2300000000
3,3,1,123.0,90.0,Bekasi,1850000000
2,1,1,60.0,103.0,Bekasi,2993723296
6,7,0,350.0,200.0,Bekasi,3750000000
3,3,2,83.0,78.0,Bekasi,2993723296
2,1,1,50.0,60.0,Bekasi,2993723296
3,2,0,84.0,84.0,Bekasi,1610000000
3,2,1,80.0,94.0,Bekasi,2993723296
3,2,1,121.0,80.0,Bekasi,2993723296
2,1,1,84.0,84.0,Bekasi,2993723296
1,1,1,22.0,89.0,Bekasi,2993723296
3,2,1,90.0,72.0,Bekasi,1050000000
3,2,0,100.0,108.0,Bekasi,2993723296
3,2,0,84.0,84.0,Bekasi,1610000000
4,3,0,135.0,135.0,Bekasi,2390000000
3,2,0,130.0,102.0,Bekasi,1000000000
2,1,0,55.0,60.0,Bekasi,2993723296
2,1,1,45.0,91.0,Bekasi,2993723296
3,2,0,160.0,160.0,Bekasi,2300000000
2,1,1,50.0,60.0,Bekasi,2993723296
4,2,1,100.0,121.0,Bekasi,1230000000
3,2,0,110.0,60.0,Bekasi,2993723296
3,2,0,90.0,165.0,Bekasi,1200000000
3,2,1,60.0,84.0,Bekasi,2993723296
3,1,1,91.0,144.0,Bekasi,1500000000
3,3,2,77.0,84.0,Bekasi,1200000000
2,2,0,40.0,60.0,Bekasi,2993723296
2,1,1,40.0,60.0,Bekasi,2993723296
1,2,1,50.0,61.0,Bekasi,2993723296
2,1,1,54.0,70.0,Bekasi,2993723296
3,2,1,70.0,64.0,Bekasi,2993723296
2,1,1,77.0,144.0,Bekasi,1400000000
4,3,2,84.0,77.0,Bekasi,1180000000
1,2,0,150.0,78.0,Bekasi,2993723296
2,2,1,58.0,65.0,Bekasi,2993723296
2,2,1,66.0,78.0,Bekasi,1520000000
3,3,2,77.0,84.0,Bekasi,2993723296
2,2,0,73.0,84.0,Bekasi,1200000000
2,2,0,120.0,120.0,Bekasi,1300000000
2,1,1,36.0,72.0,Bekasi,2993723296
5,4,0,200.0,307.0,Bekasi,1500000000
3,3,0,149.0,135.0,Bekasi,2710000000
4,5,0,225.0,160.0,Bekasi,2190000000
3,3,1,131.0,102.0,Bekasi,2250000000
2,1,2,75.0,146.0,Bekasi,2993723296
3,1,0,65.0,81.0,Bekasi,2993723296
2,1,1,45.0,60.0,Bekasi,2993723296
4,3,0,124.0,104.0,Bekasi,2500000000
7,5,2,180.0,675.0,Bekasi,8500000000
2,1,0,60.0,165.0,Bekasi,2993723296
3,2,1,140.0,165.0,Bekasi,2993723296
5,4,0,252.0,250.0,Bekasi,2790000000
4,3,1,120.0,200.0,Bekasi,1300000000
3,1,1,130.0,100.0,Bekasi,2993723296
3,3,0,132.0,126.0,Bekasi,2200000000
4,2,1,230.0,150.0,Bekasi,1500000000
3,2,2,77.0,84.0,Bekasi,1180000000
3,3,0,300.0,200.0,Bekasi,2300000000
2,1,0,72.0,42.0,Bekasi,2993723296
4,3,0,124.0,104.0,Bekasi,2500000000
4,3,2,180.0,165.0,Bekasi,1650000000
3,2,1,130.0,91.0,Bekasi,1200000000
3,1,1,65.0,100.0,Bekasi,2993723296
2,1,1,45.0,72.0,Bekasi,2993723296
4,3,2,195.0,100.0,Bekasi,2993723296
4,4,2,300.0,210.0,Bekasi,3900000000
4,3,0,138.0,170.0,Bekasi,3700000000
2,2,1,90.0,70.0,Bekasi,2993723296
5,4,1,136.0,120.0,Bekasi,3700000000
3,3,1,77.0,84.0,Bekasi,1180000000
3,3,2,150.0,100.0,Bekasi,1700000000
5,3,0,200.0,300.0,Bekasi,1300000000
2,1,0,28.0,60.0,Bekasi,2993723296
4,3,3,225.0,300.0,Bekasi,2750000000
2,2,1,75.0,105.0,Bekasi,1400000000
3,2,0,80.0,162.0,Bekasi,1400000000
5,4,2,200.0,266.0,Bekasi,1800000000
3,2,1,100.0,135.0,Bekasi,2993723296
2,1,0,30.0,60.0,Bekasi,2993723296
4,3,0,142.0,154.0,Bekasi,2500000000
3,2,1,55.0,72.0,Bekasi,2993723296
2,1,0,42.0,60.0,Bekasi,2993723296
2,1,1,29.0,60.0,Bekasi,2993723296
3,2,0,225.0,170.0,Bekasi,2100000000
4,2,2,180.0,180.0,Bekasi,1500000000
2,1,1,45.0,60.0,Bekasi,2993723296
3,2,1,55.0,75.0,Bekasi,2993723296
4,3,0,141.0,94.0,Bekasi,1400000000
4,4,1,216.0,360.0,Bekasi,3000000000
4,2,0,135.0,110.0,Bekasi,1700000000
2,2,0,160.0,140.0,Bekasi,1600000000
2,1,1,54.0,78.0,Bekasi,2993723296
4,2,0,116.0,90.0,Bekasi,2993723296
4,3,0,132.0,114.0,Bekasi,2800000000
2,1,1,115.0,60.0,Bekasi,2993723296
2,1,1,36.0,60.0,Bekasi,2993723296
3,1,1,36.0,96.0,Bekasi,2993723296
3,2,1,150.0,180.0,Bekasi,2700000000
4,3,0,132.0,114.0,Bekasi,2800000000
2,1,0,42.0,60.0,Bekasi,2993723296
4,6,0,125.0,160.0,Bekasi,2200000000
2,1,1,38.0,72.0,Bekasi,2993723296
3,1,0,145.0,145.0,Bekasi,2993723296
4,3,0,135.0,135.0,Bekasi,2390000000
3,1,0,75.0,60.0,Bekasi,2993723296
3,2,0,84.0,84.0,Bekasi,1810000000
3,2,1,109.0,185.0,Bekasi,1700000000
2,1,1,70.0,97.0,Bekasi,2993723296
2,1,0,39.0,72.0,Bekasi,2993723296
2,1,1,45.0,72.0,Bekasi,2993723296
3,2,1,120.0,105.0,Bekasi,2993723296
1,1,1,30.0,50.0,Bekasi,2993723296
2,1,1,70.0,90.0,Bekasi,1150000000
2,1,1,36.0,60.0,Bekasi,2993723296
5,4,0,250.0,219.0,Bekasi,5000000000
3,2,1,110.0,70.0,Bekasi,1050000000
3,1,1,200.0,225.0,Bekasi,1300000000
2,2,1,68.0,90.0,Bekasi,2993723296
2,1,1,100.0,160.0,Bekasi,1800000000
4,5,0,225.0,160.0,Bekasi,2200000000
3,3,2,80.0,76.0,Bekasi,1110000000
3,2,1,55.0,72.0,Bekasi,2993723296
4,4,0,90.0,161.0,Bekasi,2993723296
3,1,0,120.0,120.0,Bekasi,2993723296
1,1,0,60.0,60.0,Bekasi,2993723296
3,2,1,75.0,79.0,Bekasi,2993723296
3,2,1,80.0,72.0,Bekasi,2993723296
4,4,2,400.0,200.0,Bekasi,2500000000
2,1,1,45.0,62.0,Bekasi,2993723296
5,3,2,230.0,78.0,Bekasi,1000000000
3,3,1,80.0,108.0,Bekasi,2993723296
3,3,0,150.0,105.0,Bekasi,1350000000
4,2,0,150.0,112.0,Bekasi,2993723296
2,1,3,100.0,137.0,Bekasi,2993723296
3,2,1,90.0,72.0,Bekasi,1050000000
2,1,1,48.0,196.0,Bekasi,2300000000
2,1,1,50.0,60.0,Bekasi,2993723296
3,5,1,185.0,131.0,Bekasi,1270000000
3,3,1,121.0,144.0,Bekasi,2500000000
3,2,2,77.0,77.0,Bekasi,1400000000
3,3,1,350.0,240.0,Bekasi,3000000000
4,4,2,138.0,105.0,Bekasi,1660000000
5,4,0,252.0,250.0,Bekasi,2790000000
2,1,1,30.0,60.0,Bekasi,2993723296
2,2,0,56.0,84.0,Bekasi,1300000000
3,3,0,149.0,135.0,Bekasi,2700000000
2,1,0,60.0,94.0,Bekasi,2993723296
3,2,0,250.0,220.0,Bekasi,5500000000
3,3,1,200.0,136.0,Bekasi,2700000000
1,1,1,50.0,60.0,Bekasi,2993723296
2,1,1,54.0,97.0,Bekasi,2993723296
3,2,2,77.0,84.0,Bekasi,1180000000
3,3,0,80.0,90.0,Bekasi,2993723296
2,1,1,44.0,66.0,Bekasi,2993723296
3,2,0,121.0,108.0,Bekasi,1150000000
3,2,1,90.0,58.0,Bekasi,2993723296
2,1,1,45.0,60.0,Bekasi,2993723296
3,3,2,137.0,200.0,Bekasi,3200000000
2,2,0,56.0,84.0,Bekasi,1250000000
3,3,2,200.0,136.0,Bekasi,2700000000
4,3,0,132.0,114.0,Bekasi,2800000000
5,3,2,255.0,172.0,Bekasi,2900000000
2,1,2,90.0,1520.0,Bekasi,2400000000
4,2,1,200.0,250.0,Bekasi,1950000000
5,4,0,250.0,219.0,Bekasi,5000000000
2,1,0,62.0,126.0,Bekasi,1200000000
4,2,1,450.0,348.0,Bekasi,5400000000
4,3,1,175.0,134.0,Bekasi,1500000000
2,2,10,80.0,126.0,Bekasi,1400000000
3,2,0,160.0,180.0,Bekasi,2000000000
3,1,2,90.0,115.0,Bekasi,2993723296
3,2,1,53.0,90.0,Bekasi,2993723296
3,2,1,63.0,53.0,Bekasi,2993723296
2,2,2,52.0,60.0,Bekasi,2993723296
2,1,0,57.0,67.0,Bekasi,2993723296
4,4,0,240.0,150.0,Bekasi,1100000000
2,1,1,60.0,72.0,Bekasi,2993723296
3,2,1,140.0,120.0,Bekasi,1400000000
3,3,2,83.0,78.0,Bekasi,2993723296
3,2,1,70.0,94.0,Bekasi,2993723296
4,3,1,150.0,135.0,Bekasi,1650000000
2,1,1,50.0,60.0,Bekasi,2993723296
3,3,1,108.0,135.0,Bekasi,1350000000
3,3,1,300.0,400.0,Bekasi,2500000000
4,3,1,196.0,180.0,Bekasi,3500000000
2,2,1,100.0,108.0,Bekasi,1290000000
4,3,1,133.0,175.0,Bekasi,1350000000
3,3,2,77.0,84.0,Bekasi,1870000000
2,1,0,56.0,90.0,Bekasi,2993723296
4,2,0,90.0,114.0,Bekasi,2993723296
3,3,0,140.0,124.0,Bekasi,1560000000
2,3,1,45.0,106.0,Bekasi,2993723296
4,2,2,80.0,110.0,Bekasi,1180000000
2,1,1,45.0,60.0,Bekasi,2993723296
2,1,1,90.0,126.0,Bekasi,1300000000
2,1,0,83.0,119.0,Bekasi,1800000000
4,3,1,175.0,134.0,Bekasi,1500000000
3,3,1,120.0,144.0,Bekasi,1500000000
4,3,1,160.0,90.0,Bekasi,1350000000
3,2,1,90.0,165.0,Bekasi,1200000000
3,2,1,125.0,182.0,Bekasi,1600000000
3,2,3,180.0,298.0,Bekasi,3200000000
2,1,1,70.0,90.0,Bekasi,1150000000
