km-tidur,km-mandi,garasi,bangunan,tanah,lokasi,umr,jlh-pdk,harga
4,4,2,385,514,Bogor,43301180,53851150,6200000000
4,3,2,250,350,Bogor,43301181,53851151,1300000000
4,3,1,42,72,Bogor,43301182,53851152,4881466414
4,3,1,36,72,Bogor,43301183,53851153,4881466414
4,3,1,350,334,Bogor,43301184,53851154,4500000000
4,3,0,59,105,Bogor,43301185,53851155,4881466414
4,3,1,44,105,Bogor,43301186,53851156,4881466414
4,3,2,400,375,Bogor,43301187,53851157,7000000000
4,3,2,362,330,Bogor,43301188,53851158,5000000000
4,3,2,275,329,Bogor,43301189,53851159,3900000000
4,3,2,400,498,Bogor,43301190,53851160,5500000000
4,4,1,100,124,Bogor,43301191,53851161,4881466414
4,3,1,43,105,Bogor,43301192,53851162,1200000000
4,3,1,36,72,Bogor,43301193,53851163,4881466414
4,3,0,153,235,Bogor,43301194,53851164,3400000000
4,3,10,2500,4758,Bogor,43301195,53851165,1E+11
4,3,0,190,246,Bogor,43301196,53851166,2450000000
4,1,1,60,90,Bogor,43301197,53851167,1100000000
4,3,4,450,600,Bogor,43301198,53851168,7500000000
4,2,1,309,330,Bogor,43301199,53851169,7400000000
4,3,1,80,120,Bogor,43301200,53851170,4881466414
4,3,1,48,72,Bogor,43301201,53851171,4881466414
4,2,0,36,72,Bogor,43301202,53851172,4881466414
4,3,2,495,543,Bogor,43301203,53851173,11000000000
4,3,0,70,120,Bogor,43301204,53851174,1050000000
4,2,1,39,72,Bogor,43301205,53851175,4881466414
4,3,0,36,72,Bogor,43301206,53851176,4881466414
4,2,1,36,72,Bogor,43301207,53851177,4881466414
4,3,0,214,300,Bogor,43301208,53851178,4200000000
4,3,1,27,60,Bogor,43301209,53851179,4881466414
4,3,2,360,313,Bogor,43301210,53851180,6500000000
4,3,2,515,518,Bogor,43301211,53851181,11500000000
4,3,2,63,150,Bogor,43301212,53851182,1000000000
4,1,2,400,340,Bogor,43301213,53851183,7000000000
4,2,1,500,323,Bogor,43301214,53851184,3500000000
4,2,2,89,84,Bogor,43301215,53851185,1650000000
4,3,1,150,90,Bogor,43301216,53851186,1150000000
4,4,1,70,90,Bogor,43301217,53851187,4881466414
4,3,1,89,84,Bogor,43301218,53851188,1250000000
4,3,2,200,575,Bogor,43301219,53851189,4500000000
4,2,2,299,396,Bogor,43301220,53851190,5000000000
4,4,1,62,150,Bogor,43301221,53851191,1300000000
4,2,1,50,108,Bogor,43301222,53851192,4881466414
4,3,1,125,299,Bogor,43301223,53851193,2300000000
4,2,2,400,526,Bogor,43301224,53851194,6000000000
4,2,1,88,144,Bogor,43301225,53851195,1250000000
4,2,1,300,220,Bogor,43301226,53851196,3000000000
4,4,1,59,105,Bogor,43301227,53851197,4881466414
4,3,1,48,72,Bogor,43301229,53851199,4881466414
4,3,1,59,105,Bogor,43301230,53851200,4881466414
4,2,0,150,120,Bogor,43301231,53851201,1450000000
4,4,0,59,105,Bogor,43301232,53851202,4881466414
4,2,0,60,105,Bogor,43301233,53851203,4881466414
4,3,0,60,105,Bogor,43301234,53851204,4881466414
4,3,1,70,87,Bogor,43301235,53851205,1200000000
4,3,2,400,340,Bogor,43301236,53851206,7000000000
4,3,0,100,84,Bogor,43301237,53851207,4881466414
4,3,1,49,96,Bogor,43301238,53851208,4881466414
4,3,1,39,72,Bogor,43301239,53851209,4881466414
4,3,0,214,300,Bogor,43301240,53851210,4200000000
4,3,0,30,60,Bogor,43301241,53851211,4881466414
4,3,0,70,96,Bogor,43301242,53851212,4881466414
4,5,0,147,160,Bogor,43301243,53851213,3500000000
4,4,0,78,78,Bogor,43301244,53851214,4881466414
4,2,0,500,276,Bogor,43301245,53851215,3300000000
4,3,0,72,81,Bogor,43301246,53851216,1200000000
4,3,1,45,120,Bogor,43301247,53851217,1010000000
4,4,1,48,78,Bogor,43301248,53851218,4881466414
4,2,1,55,91,Depok,4377231,2179813,1820469858
4,4,1,45,84,Depok,4377232,2179814,1820469858
4,3,1,60,105,Depok,4377233,2179815,1820469858
4,3,1,145,115,Depok,4377234,2179816,1560000000
4,4,2,150,151,Depok,4377235,2179817,1500000000
4,3,1,120,194,Depok,4377236,2179818,4200000000
4,2,1,100,120,Depok,4377237,2179819,1200000000
4,3,1,42,72,Depok,4377238,2179820,1820469858
4,2,1,40,84,Depok,4377239,2179821,1020000000
4,2,1,50,86,Depok,4377240,2179822,1820469858
4,4,1,81,81,Depok,4377241,2179823,1820469858
4,4,1,200,180,Depok,4377242,2179824,2280000000
4,2,1,110,78,Depok,4377243,2179825,1650000000
4,2,1,71,96,Depok,4377244,2179826,1820469858
4,3,1,145,115,Depok,4377245,2179827,1560000000
4,2,1,72,72,Depok,4377246,2179828,1820469858
4,2,2,500,756,Depok,4377247,2179829,4900000000
4,3,1,121,130,Depok,4377248,2179830,2040000000
4,4,1,88,84,Depok,4377249,2179831,1500000000
4,4,1,55,91,Depok,4377250,2179832,1820469858
4,2,1,60,152,Depok,4377251,2179833,2160000000
4,4,1,135,90,Depok,4377252,2179834,1200000000
4,2,1,50,75,Depok,4377253,2179835,1820469858
3,3,1,50,72,Depok,4377254,2179836,1820469858
3,4,1,85,72,Depok,4377255,2179837,1820469858
3,3,1,50,75,Depok,4377256,2179838,1820469858
3,3,0,66,42,Depok,4377257,2179839,1820469858
3,3,1,110,72,Depok,4377258,2179840,1150000000
3,2,0,160,133,Depok,4377259,2179841,1890000000
3,3,0,251,407,Depok,4377260,2179842,4000000000
3,3,0,388,710,Depok,4377261,2179843,6500000000
3,2,1,90,109,Depok,4377262,2179844,1560000000
3,3,1,90,72,Depok,4377263,2179845,1560000000
3,2,1,200,180,Depok,4377264,2179846,2280000000
3,2,1,154,83,Depok,4377265,2179847,1050000000
3,3,1,110,78,Depok,4377266,2179848,1650000000
3,2,0,45,80,Depok,4377267,2179849,1820469858
3,3,1,77,120,Depok,4377268,2179850,1200000000
3,3,1,75,96,Depok,4377269,2179851,1820469858
3,2,1,72,72,Depok,4377270,2179852,1820469858
3,3,1,45,87,Depok,4377271,2179853,1820469858
3,3,1,88,84,Depok,4377272,2179854,1500000000
3,3,0,112,180,Depok,4377273,2179855,1410000000
3,2,0,140,131,Depok,4377274,2179856,1820469858
3,3,1,90,108,Depok,4377275,2179857,1820469858
3,3,1,50,82,Depok,4377276,2179858,1820469858
3,3,1,70,90,Depok,4377277,2179859,1080000000
3,3,1,180,90,Depok,4377278,2179860,1820469858
3,3,0,140,137,Depok,4377279,2179861,1890000000
3,3,1,60,50,Depok,4377280,2179862,1820469858
3,3,1,75,96,Depok,4377281,2179863,1820469858
3,3,1,72,72,Depok,4377282,2179864,1820469858
3,3,1,105,95,Depok,4377283,2179865,1980000000
3,2,1,40,84,Depok,4377284,2179866,1020000000
3,3,1,150,113,Depok,4377285,2179867,2040000000
3,2,1,90,72,Depok,4377286,2179868,1560000000
3,2,1,140,72,Depok,4377287,2179869,1560000000
3,3,1,154,83,Depok,4377288,2179870,1050000000
3,3,1,60,152,Depok,4377289,2179871,2160000000
3,4,1,45,87,Depok,4377290,2179872,1820469858
3,2,1,105,95,Depok,4377291,2179873,1980000000
3,3,1,45,84,Depok,4377292,2179874,1820469858
3,3,1,150,113,Depok,4377293,2179875,2040000000
3,3,1,104,164,Depok,4377294,2179876,1500000000
3,3,1,78,98,Depok,4377295,2179877,1200000000
3,3,1,43,72,Depok,4377296,2179878,1820469858
3,3,1,90,108,Depok,4377297,2179879,1820469858
3,2,1,48,84,Depok,4377298,2179880,1820469858
3,3,1,75,96,Depok,4377299,2179881,1820469858
3,3,1,50,82,Depok,4377300,2179882,1820469858
3,3,1,150,232,Depok,4377301,2179883,2990000000
3,2,1,90,119,Depok,4377302,2179884,1820469858
3,3,1,135,90,Depok,4377303,2179885,1200000000
3,2,1,45,87,Depok,4377304,2179886,1820469858
3,3,0,90,83,Depok,4377305,2179887,1030000000
3,4,1,71,96,Depok,4377306,2179888,1820469858
3,3,1,145,115,Depok,4377307,2179889,1560000000
3,2,1,45,90,Depok,4377308,2179890,1820469858
3,3,2,150,151,Depok,4377309,2179891,1500000000
3,3,0,112,180,Depok,4377310,2179892,1410000000
3,3,2,80,72,Depok,4377311,2179893,1820469858
3,4,1,37,63,Depok,4377312,2179894,1820469858
3,3,1,40,60,Depok,4377313,2179895,1820469858
3,3,1,70,74,Depok,4377314,2179896,1820469858
3,3,1,90,84,Depok,4377315,2179897,1580000000
3,3,2,85,50,Depok,4377316,2179898,1820469858
3,3,1,42,72,Depok,4377317,2179899,1820469858
3,3,1,140,72,Depok,4377318,2179900,1560000000
3,3,1,90,72,Depok,4377319,2179901,1560000000
3,3,1,154,83,Depok,4377320,2179902,1050000000
3,2,1,40,84,Depok,4377321,2179903,1020000000
3,3,1,50,86,Depok,4377322,2179904,1820469858
3,3,1,50,82,Depok,4377323,2179905,1820469858
3,2,1,105,95,Depok,4377324,2179906,1980000000
3,3,1,95,164,Depok,4377325,2179907,1260000000
3,4,1,45,84,Depok,4377326,2179908,1820469858
3,3,1,150,106,Depok,4377327,2179909,1800000000
3,3,1,47,78,Depok,4377328,2179910,1820469858
3,3,1,104,164,Depok,4377329,2179911,1500000000
3,3,1,36,50,Depok,4377330,2179912,1820469858
3,2,1,81,81,Depok,4377331,2179913,1820469858
3,3,2,60,50,Depok,4377332,2179914,1820469858
3,3,1,45,80,Depok,4377333,2179915,1820469858
3,3,2,150,151,Depok,4377334,2179916,1500000000
3,3,1,40,68,Depok,4377335,2179917,1820469858
3,3,1,71,96,Depok,4377336,2179918,1820469858
3,3,1,200,150,Depok,4377337,2179919,2520000000
3,3,1,180,112,Depok,4377338,2179920,1410000000
3,3,1,140,131,Depok,4377339,2179921,1820469858
3,3,1,45,90,Depok,4377340,2179922,1820469858
3,3,1,90,108,Depok,4377341,2179923,1820469858
3,3,1,48,84,Depok,4377342,2179924,1820469858
3,3,1,50,82,Depok,4377343,2179925,1820469858
3,3,1,95,164,Depok,4377344,2179926,1260000000
3,3,1,160,167,Depok,4377345,2179927,1920000000
3,2,1,104,164,Depok,4377346,2179928,1500000000
3,2,2,90,109,Depok,4377347,2179929,1560000000
3,2,0,200,225,Depok,4377348,2179930,2700000000
3,3,0,140,131,Depok,4377349,2179931,1820469858
3,2,0,76,84,Depok,4377350,2179932,1140000000
3,2,1,75,96,Depok,4377351,2179933,1820469858
3,2,0,104,164,Depok,4377352,2179934,1500000000
3,3,1,70,90,Depok,4377353,2179935,1080000000
3,3,0,100,120,Depok,4377354,2179936,1200000000
3,2,0,120,78,Depok,4377355,2179937,1400000000
3,2,1,95,164,Depok,4377356,2179938,1260000000
3,2,1,160,167,Depok,4377357,2179939,1920000000
3,2,0,105,95,Depok,4377358,2179940,1980000000
3,3,0,200,150,Depok,4377359,2179941,2520000000
3,3,1,42,72,Depok,4377360,2179942,1820469858
3,2,1,115,70,Depok,4377361,2179943,1820469858
3,4,1,70,90,Depok,4377362,2179944,1080000000
3,3,1,70,60,Depok,4377363,2179945,1820469858
3,3,1,40,62,Depok,4377364,2179946,1820469858
3,2,1,45,87,Depok,4377365,2179947,1820469858
3,3,2,80,80,Depok,4377366,2179948,1820469858
3,3,1,72,56,Depok,4377367,2179949,1820469858
3,3,1,36,62,Depok,4377368,2179950,1820469858
3,2,1,45,120,Depok,4377369,2179951,1200000000
3,3,1,40,60,Depok,4377370,2179952,1820469858
3,3,1,100,85,Depok,4377371,2179953,1820469858
3,3,1,170,143,Depok,4377372,2179954,1800000000
3,3,1,70,90,Depok,4377373,2179955,1080000000
3,3,0,90,109,Depok,4377374,2179956,1560000000
3,3,1,90,72,Depok,4377375,2179957,1560000000
3,3,1,200,180,Depok,4377376,2179958,2280000000
3,3,1,140,72,Depok,4377377,2179959,1560000000
3,3,1,68,98,Depok,4377378,2179960,1820469858
3,4,1,154,83,Depok,4377379,2179961,1050000000
3,2,1,71,96,Depok,4377380,2179962,1820469858
3,3,1,145,115,Depok,4377381,2179963,1560000000
3,2,0,45,80,Depok,4377382,2179964,1820469858
3,3,1,45,90,Depok,4377383,2179965,1820469858
3,3,2,150,151,Depok,4377384,2179966,1500000000
3,2,1,43,72,Depok,4377385,2179967,1820469858
3,3,0,150,106,Depok,4377386,2179968,1800000000
3,4,1,150,232,Depok,4377387,2179969,2990000000
3,3,1,150,106,Depok,4377388,2179970,1800000000
3,3,1,100,120,Depok,4377389,2179971,1200000000
3,3,1,200,150,Depok,4377390,2179972,2520000000
3,3,1,112,180,Depok,4377391,2179973,1410000000
3,2,1,140,131,Depok,4377392,2179974,1820469858
3,3,1,121,130,Depok,4377393,2179975,2040000000
3,3,1,60,105,Depok,4377394,2179976,1820469858
3,3,1,68,98,Depok,4377395,2179977,1820469858
3,3,1,60,105,Depok,4377396,2179978,1820469858
3,3,1,95,164,Depok,4377397,2179979,1260000000
3,3,1,160,167,Depok,4377398,2179980,1920000000
3,2,1,120,194,Depok,4377399,2179981,4200000000
3,2,2,90,109,Depok,4377400,2179982,1560000000
3,3,1,150,113,Depok,4377401,2179983,2040000000
3,4,1,90,72,Depok,4377402,2179984,1560000000
3,3,1,140,72,Depok,4377403,2179985,1560000000
3,4,1,154,83,Depok,4377404,2179986,1050000000
3,4,1,78,101,Depok,4377405,2179987,1820469858
3,3,1,40,60,Depok,4377406,2179988,1820469858
3,3,0,70,75,Depok,4377407,2179989,1820469858
3,2,2,400,468,Depok,4377408,2179990,6500000000
3,2,0,150,106,Depok,4377409,2179991,1800000000
3,3,2,136,125,Depok,4377410,2179992,1950000000
3,2,1,150,106,Depok,4377411,2179993,1800000000
3,3,0,100,120,Depok,4377412,2179994,1200000000
3,3,0,120,78,Depok,4377413,2179995,1400000000
3,4,0,60,105,Depok,4377414,2179996,1820469858
3,2,1,95,164,Depok,4377415,2179997,1260000000
3,3,0,105,95,Depok,4377416,2179998,1980000000
3,3,1,42,72,Depok,4377417,2179999,1820469858
3,3,1,40,84,Depok,4377418,21791000,1020000000
3,2,0,150,106,Depok,4377419,21791001,1800000000
3,3,1,115,150,Depok,4377420,21791002,2040000000
3,1,1,160,90,Depok,4377421,21791003,1320000000
3,2,1,140,120,Depok,4377422,21791004,1020000000
3,2,2,240,457,Depok,4377423,21791005,4750000000
3,3,0,55,52,Depok,4377424,21791006,1820469858
3,2,1,123,78,Depok,4377425,21791007,1300000000
3,4,2,130,98,Depok,4377426,21791008,1450000000
3,2,1,36,60,Depok,4377427,21791009,1820469858
3,3,0,70,134,Depok,4377428,21791010,1820469858
3,3,0,500,756,Depok,4377429,21791011,4900000000
3,2,2,85,78,Depok,4377430,21791012,1150000000
3,3,1,36,50,Depok,4377431,21791013,1820469858
3,3,4,170,207,Depok,4377432,21791014,2300000000
3,3,0,90,60,Depok,4377433,21791015,1820469858
3,2,1,36,109,Depok,4377434,21791016,1820469858
3,3,2,45,92,Depok,4377435,21791017,1820469858
3,3,1,40,60,Depok,4377436,21791018,1820469858
3,3,2,302,154,Depok,4377437,21791019,2250000000
3,3,0,291,338,Depok,4377438,21791020,1900000000
3,2,1,50,56,Depok,4377439,21791021,1820469858
3,3,1,36,60,Depok,4377440,21791022,1820469858
3,3,2,236,425,Depok,4377441,21791023,4000000000
3,3,2,500,756,Depok,4377442,21791024,4900000000
3,2,1,45,60,Depok,4377443,21791025,1820469858
3,3,1,47,55,Depok,4377444,21791026,1820469858
3,3,1,500,321,Depok,4377445,21791027,3500000000
3,3,2,104,84,Depok,4377446,21791028,1550000000
3,3,0,50,72,Depok,4377447,21791029,1820469858
3,3,1,40,60,Depok,4377448,21791030,1820469858
3,3,1,42,72,Depok,4377449,21791031,1820469858
3,3,1,45,73,Depok,4377450,21791032,1820469858
3,2,1,27,75,Depok,4377451,21791033,1820469858
3,3,1,80,119,Depok,4377452,21791034,1820469858
3,3,1,50,72,Depok,4377453,21791035,1820469858
3,2,1,55,75,Depok,4377454,21791036,1820469858
3,2,1,60,103,Depok,4377455,21791037,1820469858
3,3,1,50,70,Depok,4377456,21791038,1820469858
3,3,1,57,120,Depok,4377457,21791039,1820469858
3,3,1,165,117,Depok,4377458,21791040,1200000000
3,3,1,90,100,Depok,4377459,21791041,1430000000
3,3,2,120,92,Depok,4377460,21791042,1600000000
3,3,2,184,187,Depok,4377461,21791043,3700000000
3,2,1,80,80,Depok,4377462,21791044,1820469858
3,3,0,36,78,Depok,4377463,21791045,1820469858
3,2,1,85,54,Depok,4377464,21791046,1820469858
3,3,10,700,2425,Depok,4377465,21791047,27500000000
3,2,1,134,131,Depok,4377466,21791048,1200000000
3,3,1,45,65,Depok,4377467,21791049,1820469858
3,2,1,40,90,Depok,4377468,21791050,1820469858
3,3,1,122,82,Depok,4377469,21791051,1280000000
3,3,1,75,91,Depok,4377470,21791052,1820469858
3,3,1,40,80,Depok,4377471,21791053,1820469858
3,3,0,28,14,Depok,4377472,21791054,1820469858
3,2,2,51,60,Depok,4377473,21791055,1820469858
3,3,0,90,87,Depok,4377474,21791056,1820469858
3,4,2,50,83,Depok,4377475,21791057,1820469858
3,3,1,45,70,Depok,4377476,21791058,1820469858
3,2,1,115,70,Depok,4377477,21791059,1010000000
3,2,1,70,80,Depok,4377478,21791060,1820469858
3,2,1,36,50,Depok,4377479,21791061,1820469858
3,3,1,140,268,Depok,4377480,21791062,3200000000
3,2,2,400,280,Depok,4377481,21791063,3300000000
3,3,2,103,110,Depok,4377482,21791064,2280000000
3,2,2,103,96,Depok,4377483,21791065,1670000000
3,2,2,85,84,Depok,4377484,21791066,1410000000
3,3,2,75,84,Depok,4377485,21791067,1330000000
3,3,1,75,106,Depok,4377486,21791068,1940000000
3,3,2,120,129,Depok,4377487,21791069,2790000000
3,3,2,75,84,Depok,4377488,21791070,1330000000
3,3,2,160,120,Depok,4377489,21791071,1900000000
3,3,0,175,387,Depok,4377490,21791072,4500000000
3,3,1,51,72,Depok,4377491,21791073,1820469858
3,3,2,120,159,Depok,4377492,21791074,1400000000
3,3,2,100,95,Depok,4377493,21791075,1820469858
3,3,1,110,85,Depok,4377494,21791076,1820469858
3,5,1,120,88,Depok,4377495,21791077,1820469858
3,2,1,70,91,Depok,4377496,21791078,1820469858
3,3,2,150,108,Depok,4377497,21791079,1650000000
3,3,1,70,84,Depok,4377498,21791080,1820469858
3,2,0,350,250,Depok,4377499,21791081,3800000000
3,2,1,90,132,Depok,4377500,21791082,1200000000
3,2,0,50,78,Depok,4377501,21791083,1820469858
3,2,1,78,101,Depok,4377502,21791084,1820469858
3,3,1,91,101,Depok,4377503,21791085,1820469858
3,3,2,101,91,Depok,4377504,21791086,1110000000
3,2,0,200,140,Depok,4377505,21791087,1650000000
3,3,1,50,75,Depok,4377506,21791088,1820469858
3,1,1,36,50,Depok,4377507,21791089,1820469858
3,3,1,60,64,Depok,4377508,21791090,1820469858
3,2,2,55,105,Depok,4377509,21791091,1820469858
3,3,1,40,66,Depok,4377510,21791092,1820469858
3,3,1,60,45,Depok,4377511,21791093,1820469858
3,2,1,140,102,Depok,4377512,21791094,1590000000
3,3,2,100,88,Depok,4377513,21791095,1820469858
3,2,1,180,100,Depok,4377514,21791096,1820469858
3,3,0,250,450,Depok,4377515,21791097,4820000000
3,2,1,103,75,Depok,4377516,21791098,1300000000
3,2,1,36,40,Depok,4377517,21791099,1820469858
3,1,0,72,90,Depok,4377518,21791100,1820469858
3,3,2,95,80,Depok,4377519,21791101,1820469858
3,3,1,70,92,Depok,4377520,21791102,1820469858
3,2,0,75,84,Depok,4377521,21791103,1200000000
3,3,0,40,42,Depok,4377522,21791104,1820469858
3,3,1,60,36,Depok,4377523,21791105,1820469858
3,1,2,178,120,Depok,4377524,21791106,2490000000
3,3,1,36,78,Depok,4377525,21791107,1820469858
3,3,1,55,50,Depok,4377526,21791108,1820469858
3,3,0,36,72,Depok,4377527,21791109,1820469858
3,3,1,70,207,Depok,4377528,21791110,1950000000
3,2,1,115,72,Depok,4377529,21791111,1820469858
3,2,0,120,112,Depok,4377530,21791112,1800000000
3,2,1,36,60,Depok,4377531,21791113,1820469858
3,3,1,50,85,Depok,4377532,21791114,1820469858
3,3,2,300,600,Depok,4377533,21791115,4000000000
3,2,2,160,118,Depok,4377534,21791116,2200000000
3,3,2,300,390,Depok,4377535,21791117,4300000000
3,4,1,135,115,Depok,4377536,21791118,1300000000
3,3,2,51,60,Depok,4377537,21791119,1820469858
3,4,0,420,312,Depok,4377538,21791120,2500000000
3,3,1,52,72,Depok,4377539,21791121,1820469858
3,3,1,52,72,Depok,4377540,21791122,1820469858
3,3,1,56,68,Depok,4377541,21791123,1820469858
3,2,1,100,92,Depok,4377542,21791124,1100000000
3,2,1,38,60,Depok,4377543,21791125,1820469858
3,4,0,36,60,Depok,4377544,21791126,1820469858
3,2,3,400,515,Depok,4377545,21791127,4500000000
3,2,1,158,120,Depok,4377546,21791128,2550000000
3,2,1,48,70,Depok,4377547,21791129,1820469858
3,2,1,118,70,Depok,4377548,21791130,1820469858
3,2,1,115,70,Depok,4377549,21791131,1820469858
3,2,1,115,70,Depok,4377550,21791132,1820469858
3,2,2,100,80,Depok,4377551,21791133,1730000000
3,4,2,80,72,Depok,4377552,21791134,1150000000
3,4,1,110,72,Depok,4377553,21791135,1090000000
3,2,1,75,90,Depok,4377554,21791136,1820469858
3,1,1,75,89,Depok,4377555,21791137,1820469858
3,2,1,100,72,Depok,4377556,21791138,1120000000
3,3,1,52,40,Depok,4377557,21791139,1820469858
3,2,1,63,52,Depok,4377558,21791140,1820469858
3,3,1,46,40,Depok,4377559,21791141,1820469858
3,2,1,50,83,Depok,4377560,21791142,1820469858
3,2,1,36,129,Depok,4377561,21791143,1820469858
3,4,2,380,130,Depok,4377562,21791144,3900000000
3,4,1,250,500,Depok,4377563,21791145,4800000000
3,2,0,65,108,Depok,4377564,21791146,1300000000
3,2,1,80,80,Depok,4377565,21791147,1820469858
3,3,1,30,50,Depok,4377566,21791148,1820469858
3,3,1,90,100,Depok,4377567,21791149,1820469858
3,3,1,300,197,Depok,4377568,21791150,2900000000
3,2,2,73,60,Depok,4377569,21791151,1480000000
3,2,1,85,125,Depok,4377570,21791152,1200000000
3,2,1,70,82,Depok,4377571,21791153,1100000000
3,2,1,100,140,Depok,4377572,21791154,1600000000
3,2,1,48,120,Depok,4377573,21791155,1820469858
3,2,2,63,62,Depok,4377574,21791156,1820469858
3,2,1,365,200,Depok,4377575,21791157,3500000000
3,3,2,130,97,Depok,4377576,21791158,1440000000
3,2,0,36,65,Depok,4377577,21791159,1820469858
3,2,1,45,84,Depok,4377578,21791160,1820469858
3,1,1,56,112,Depok,4377579,21791161,1570000000
3,4,1,45,78,Depok,4377580,21791162,1820469858
3,1,1,36,72,Depok,4377581,21791163,1820469858
3,2,2,36,85,Depok,4377582,21791164,1820469858
3,2,2,55,54,Depok,4377583,21791165,1820469858
3,2,2,120,102,Depok,4377584,21791166,1350000000
3,2,2,180,127,Depok,4377585,21791167,2310000000
3,2,2,135,124,Depok,4377586,21791168,1870000000
3,2,1,40,63,Depok,4377587,21791169,1820469858
3,2,1,180,120,Depok,4377588,21791170,1770000000
3,2,0,55,55,Depok,4377589,21791171,1820469858
3,2,0,36,74,Depok,4377590,21791172,1820469858
3,2,2,60,80,Depok,4377591,21791173,1200000000
3,2,2,103,96,Depok,4377592,21791174,1500000000
3,2,1,58,70,Depok,4377593,21791175,1820469858
3,2,0,126,101,Depok,4377594,21791176,1390000000
3,2,2,252,396,Depok,4377595,21791177,4750000000
3,2,1,60,73,Depok,4377596,21791178,1820469858
3,3,1,135,90,Depok,4377597,21791179,1200000000
3,2,1,71,96,Depok,4377598,21791180,1820469858
3,3,1,70,62,Depok,4377599,21791181,1820469858
3,2,1,70,62,Depok,4377600,21791182,1820469858
3,2,1,50,85,Depok,4377601,21791183,1820469858
3,2,1,55,70,Depok,4377602,21791184,1820469858
3,3,1,89,70,Depok,4377603,21791185,1820469858
3,1,1,80,60,Depok,4377604,21791186,1820469858
3,3,1,60,60,Depok,4377605,21791187,1820469858
3,2,1,130,98,Depok,4377606,21791188,1490000000
3,1,2,130,95,Depok,4377607,21791189,1490000000
3,2,0,500,750,Depok,4377608,21791190,7000000000
3,3,2,160,118,Depok,4377609,21791191,2200000000
3,2,1,400,234,Depok,4377610,21791192,4200000000
